timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1699527512,0.0,0.0,0.0,0.0,134.89700000000207,0.0,0.0,49.67566666666729,1,1.0
1699527515,0.0,0.0,0.0,0.0,131.8120000000005,0.0,0.0,48.75433333333543,1,1.0
1699527518,0.0,0.0,0.0,0.0,133.759666666665,0.0,0.0,49.39499999999922,1,1.0
1699527521,69946.66666666667,0.0,16000.0,53946.66666666667,113.00766666666702,0.0,0.0,48.43633333333613,1,1.0
1699527524,162855.33333333334,0.0,33262.66666666667,129586.33333333333,52.596999999999156,0.0,0.0,48.90266666666139,1,1.0
1699527527,0.0,0.0,0.0,0.0,51.926333333336515,0.0,0.0,48.36533333333014,1,1.0
1699527530,0.0,0.0,0.0,0.0,52.26166666666782,0.0,0.0,48.76666666667248,1,1.0
1699527533,0.0,0.0,0.0,0.0,52.45833333333334,0.0,0.0,48.81366666666386,1,1.0
1699527536,368948.3333333333,648533.3333333334,152367.3333333333,216587.33333333334,85.22333333333275,0.0,0.0,50.28066666666806,1,1.0
1699527539,0.0,0.0,0.0,0.0,129.53666666666686,0.0,0.0,47.766666666662786,1,1.0
1699527542,0.0,0.0,0.0,0.0,134.6436666666656,0.0,0.0,49.56966666666752,1,1.0
1699527545,0.0,0.0,0.0,0.0,131.91166666666686,0.0,0.0,48.61966666667043,1,1.0
1699527548,0.0,0.0,0.0,0.0,135.4210000000021,0.0,0.0,49.8106666666669,1,1.0
1699527551,0.0,0.0,0.0,0.0,131.54833333332985,0.0,0.0,48.56066666666205,1,1.0
1699527554,0.0,0.0,0.0,0.0,136.33266666666896,0.0,0.0,50.27500000000388,1,1.0
1699527557,0.0,0.0,0.0,0.0,130.27133333333282,0.0,0.0,47.993333333331975,1,1.0
1699527560,13758.0,0.0,0.0,13758.0,133.53566666666788,0.0,0.0,49.25099999999899,1,1.0
1699527563,0.0,0.0,0.0,0.0,134.09100000000035,0.0,0.0,49.342999999998334,1,1.0
1699527566,0.0,0.0,0.0,0.0,123.87799999999697,0.0,0.0,49.16433333333407,1,1.0
1699527569,227573.3333333333,0.0,90179.33333333334,137388.33333333334,52.245000000000196,0.0,0.0,48.162333333336086,1,1.0
1699527572,852.0,0.0,192.0,660.0,53.16433333333407,0.0,0.0,48.921000000002095,1,1.0
1699527575,0.0,0.0,0.0,0.0,51.761333333328366,0.0,0.0,48.18466666666791,1,1.0
1699527578,0.0,0.0,0.0,0.0,52.27766666667109,0.0,0.0,48.91333333333023,1,1.0
1699527581,365040.0,663552.0,197790.0,167256.0,72.10099999999996,0.0,0.0,49.26433333333504,1,1.0
1699527584,0.0,0.0,0.0,0.0,102.94266666666954,0.0,0.0,48.8373333333293,1,1.0
1699527587,0.0,0.0,0.0,0.0,100.49699999999818,0.0,0.0,48.38833333333605,1,1.0
1699527590,0.0,0.0,0.0,0.0,101.81166666666589,0.0,0.0,48.92966666666325,1,1.0
1699527593,0.0,0.0,0.0,0.0,106.50433333333542,0.0,0.0,48.970000000001164,1,1.0
1699527596,0.0,0.0,0.0,0.0,101.21600000000035,0.0,0.0,48.80666666666608,1,1.0
1699527599,0.0,0.0,0.0,0.0,101.32466666666733,0.0,0.0,48.653666666670084,1,1.0
1699527602,0.0,0.0,0.0,0.0,105.39133333333302,0.0,0.0,49.17766666666527,1,1.0
1699527605,0.0,0.0,0.0,0.0,103.18366666666407,0.0,0.0,48.67766666667012,1,1.0
1699527608,0.0,0.0,0.0,0.0,101.87833333333158,0.0,0.0,49.02800000000085,1,1.0
1699527611,58878.0,0.0,26982.0,31890.0,83.67866666666912,0.0,0.0,48.0983333333279,1,1.0
1699527614,146959.3333333333,0.0,56190.66666666667,90774.33333333334,53.498666666666395,0.0,0.0,49.20100000000093,1,1.0
1699527617,0.0,0.0,0.0,0.0,51.91066666666787,0.0,0.0,48.214666666666744,1,1.0
1699527620,12784.0,0.0,2856.0,9922.333333333332,52.72133333333477,0.0,0.0,48.90133333333264,1,1.0
1699527623,36266.66666666667,255317.3333333333,26440.666666666664,9831.666666666668,52.30066666666244,0.0,0.0,48.51366666666581,1,1.0
1699527626,14156302.666666666,4382720.0,3144884.0,11011418.666666666,99.43033333333733,0.0,0.0,49.610333333335205,1,1.0
1699527629,0.0,0.0,0.0,0.0,124.96433333333215,0.0,0.0,48.10366666666718,1,1.0
1699527632,0.0,0.0,0.0,0.0,127.97199999999913,0.0,0.0,49.17033333333288,1,1.0
1699527635,0.0,0.0,0.0,0.0,128.24399999999636,0.0,0.0,48.801333333331655,1,1.0
1699527638,0.0,0.0,0.0,0.0,127.02600000000285,0.0,0.0,48.84466666666654,1,1.0
1699527641,0.0,0.0,0.0,0.0,126.44233333333494,0.0,0.0,48.51066666666398,1,1.0
1699527644,0.0,0.0,0.0,0.0,130.05366666666427,0.0,0.0,49.37966666667003,1,1.0
1699527647,0.0,0.0,0.0,0.0,126.19266666666954,0.0,0.0,48.38499999999962,1,1.0
1699527650,0.0,0.0,0.0,0.0,128.0643333333331,0.0,0.0,49.11800000000221,1,1.0
1699527653,0.0,0.0,0.0,0.0,126.84699999999913,0.0,0.0,48.46499999999651,1,1.0
1699527656,188772.0,105130.66666666667,14232.0,174534.0,85.95466666666714,0.0,0.0,49.15466666666907,1,1.0
1699527659,44328.0,105130.66666666667,44328.0,0.0,51.97533333333073,0.0,0.0,48.26366666666581,1,1.0
1699527662,0.0,0.0,0.0,0.0,52.63133333333341,0.0,0.0,48.960333333336166,1,1.0
1699527665,0.0,0.0,0.0,0.0,52.283666666665034,0.0,0.0,48.656666666662204,1,1.0
1699527668,354324.0,614400.0,149838.0,204486.0,54.40933333333911,0.0,0.0,49.094000000002175,1,1.0
