,timestamp,packge_ratio_package,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,id
129,1699527296,1.0,0.0,0.0,0.0,0.0,42.60466666665646,0.0,0.0,3.101333333334587,1.0,all containers
130,1699527299,1.0,176046.3333333333,0.0,62724.33333333333,113322.0,15.796999999986532,0.0,0.0,4.860112312599085e-12,1.0,all containers
131,1699527302,1.0,33546.666666666664,0.0,20570.0,12982.333333333332,2.057666666655372,0.0,0.0,1.4500000000019497,1.0,all containers
132,1699527305,1.0,0.0,0.0,0.0,0.0,1.3009999999873472,0.0,0.0,0.9100000000010766,1.0,all containers
133,1699527308,1.0,0.0,0.0,0.0,0.0,1.0766666666556048,0.0,0.0,0.9433333333363478,1.0,all containers
134,1699527311,1.0,364735.0,649898.6666666667,49566.33333333333,315168.6666666666,3.3536666666574675,0.0,0.0,1.3310000000007562,1.0,all containers
135,1699527314,1.0,0.0,0.0,0.0,0.0,31.921666666651923,0.0,0.0,1.1456666666684612,1.0,all containers
136,1699527317,1.0,0.0,0.0,0.0,0.0,34.31533333332239,0.0,0.0,1.078000000003783,1.0,all containers
137,1699527320,1.0,17638.333333333336,0.0,3926.6666666666665,13705.333333333334,34.15499999998914,0.0,0.0,1.0233333333356711,1.0,all containers
138,1699527323,1.0,0.0,0.0,0.0,0.0,33.32333333332402,0.0,0.0,0.8783333333315966,1.0,all containers
139,1699527326,1.0,0.0,0.0,0.0,0.0,35.88299999998707,0.0,0.0,1.5363333333370974,1.0,all containers
140,1699527329,1.0,0.0,0.0,0.0,0.0,32.65433333332475,0.0,0.0,0.42033333333773726,1.0,all containers
141,1699527332,1.0,0.0,0.0,0.0,0.0,34.779333333319904,0.0,0.0,1.5660000000013383,1.0,all containers
142,1699527335,1.0,0.0,0.0,0.0,0.0,34.1346666666553,0.0,0.0,1.1616666666668607,1.0,all containers
143,1699527338,1.0,0.0,0.0,0.0,0.0,33.49833333332207,0.0,0.0,1.0253333333384944,1.0,all containers
144,1699527341,1.0,0.0,0.0,0.0,0.0,33.11533333332044,0.0,0.0,0.7749999999990393,1.0,all containers
145,1699527344,1.0,212874.0,0.0,66738.0,146136.0,5.2286666666574675,0.0,0.0,1.0236666666702874,1.0,all containers
146,1699527347,1.0,0.0,0.0,0.0,0.0,1.495999999989479,0.0,0.0,1.0820000000045908,1.0,all containers
147,1699527350,1.0,0.0,0.0,0.0,0.0,1.056333333316914,0.0,0.0,1.090333333335984,1.0,all containers
148,1699527353,1.0,0.0,0.0,0.0,0.0,0.8606666666601086,0.0,0.0,0.8360000000005527,1.0,all containers
149,1699527356,1.0,363822.0,638976.0,47508.0,316320.0,15.35133333332002,0.0,0.0,2.101666666669196,1.0,all containers
150,1699527359,1.0,0.0,0.0,0.0,0.0,46.488333333322466,0.0,0.0,0.2400000000003999,1.0,all containers
151,1699527362,1.0,0.0,0.0,0.0,0.0,48.66399999998975,0.0,0.0,1.346000000005013,1.0,all containers
