,timestamp,packge_ratio_package,bpf_cpu_time_us,bpf_page_cache_hit,cache_miss,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,cpu_cycles,cpu_instructions,kubelet_cpu_usage,kubelet_memory_bytes,package_power,core_power,uncore_power,dram_power,node_type,id
86,1699527167,1.0,1392.6666666666667,1.0,1002040.6666666666,13101.333333333332,0.0,0.0,13101.333333333332,2210084252.0,1182083102.6666665,0.0,277162.6666666667,1.6073333333236661,0.0,0.0,0.9183333333348926,1.0,all containers
87,1699527170,1.0,1397.0,5.666666666666667,855933.3333333333,0.0,0.0,0.0,0.0,2053726077.0,1306158942.0,0.0,0.0,1.8236666666537786,0.0,0.0,1.3413333333349726,1.0,all containers
88,1699527173,1.0,1412.3333333333335,1.6666666666666667,888080.0,0.0,0.0,0.0,0.0,2261338045.0,1530405346.0,0.0,54613.333333333336,0.9633333333234333,0.0,0.0,0.5440000000041252,1.0,all containers
89,1699527176,1.0,1503.6666666666665,25.0,3181320.666666667,350494.6666666666,603477.3333333333,125414.66666666666,225080.0,3302554734.0,2393112645.3333335,0.3333333333333333,32767.999999999996,8.816999999985747,0.0,0.0,1.8936666666704696,1.0,all containers
90,1699527179,1.0,23418.0,1.0,4034984.6666666665,0.0,0.0,0.0,0.0,34328962687.666664,28873105225.333332,25.333333333333336,31840938.666666668,47.047999999990374,0.0,0.0,0.6483333333356711,1.0,all containers
91,1699527182,1.0,23782.333333333332,6.0,3313030.0,0.0,0.0,0.0,0.0,32320771459.0,33765744371.0,24.333333333333336,31869610.666666668,52.84166666665502,0.0,0.0,2.016333333333023,1.0,all containers
92,1699527185,1.0,23832.333333333332,2.0,3399851.6666666665,0.0,0.0,0.0,0.0,32927840126.333336,29503390467.333336,24.0,32090794.666666668,48.64233333332229,0.0,0.0,0.7823333333362825,1.0,all containers
93,1699527188,1.0,23812.666666666668,0.0,3069953.0,0.0,0.0,0.0,0.0,34539968887.0,32693053936.0,3.0,34133.33333333333,51.44399999998857,0.0,0.0,1.2453333333348269,1.0,all containers
94,1699527191,1.0,23828.333333333332,5.666666666666667,3383553.666666667,0.0,0.0,0.0,0.0,31961741605.0,30389452537.999996,0.0,23210.666666666668,52.19499999998758,0.0,0.0,1.649333333337097,1.0,all containers
95,1699527194,1.0,23797.0,1.6666666666666667,3360867.3333333335,0.0,0.0,0.0,0.0,34237323707.333332,31295379145.0,0.3333333333333333,9557.333333333332,51.670333333323164,0.0,0.0,1.5116666666678498,1.0,all containers
96,1699527197,1.0,23828.0,1.3333333333333333,3347119.0,0.0,0.0,0.0,0.0,32792732719.0,32611008620.0,0.3333333333333333,55978.66666666667,51.142999999986706,0.0,0.0,1.0566666666685194,1.0,all containers
97,1699527200,1.0,23802.0,0.0,3433795.6666666665,13762.333333333334,0.0,3052.6666666666665,10709.666666666666,33190176884.666664,30645406894.333336,110.66666666666667,1365.3333333333333,52.35666666665444,0.0,0.0,1.6273333333374467,1.0,all containers
98,1699527203,1.0,23827.666666666664,5.666666666666667,3529201.333333333,0.0,0.0,0.0,0.0,33781869725.0,30583010895.0,0.0,2730.6666666666665,51.68633333332159,0.0,0.0,1.175666666667297,1.0,all containers
99,1699527206,1.0,23616.666666666664,10.0,3253816.3333333335,0.0,0.0,0.0,0.0,33090010465.666664,33393024234.666664,0.0,117418.66666666667,54.56833333332421,0.0,0.0,1.1923333333349433,1.0,all containers
100,1699527209,1.0,1383.3333333333335,5.0,1258009.0,216426.0,122880.0,73110.0,143316.0,3824888520.3333335,1926991602.6666667,0.3333333333333333,76458.66666666667,5.691333333321381,0.0,0.0,0.7576666666694507,1.0,all containers
101,1699527212,1.0,1443.0,7.333333333333333,1419124.6666666665,13992.0,122880.0,3102.0,10884.0,2275274095.333333,1408346469.6666667,0.3333333333333333,285354.6666666666,2.9883333333224655,0.0,0.0,1.51900000000267,1.0,all containers
102,1699527215,1.0,1403.0,1.3333333333333333,787517.3333333333,0.0,0.0,0.0,0.0,2205573426.3333335,1131713219.3333333,0.0,0.0,0.9319999999909925,0.0,0.0,0.6256666666692396,1.0,all containers
103,1699527218,1.0,1382.3333333333335,0.6666666666666666,741020.0,0.0,0.0,0.0,0.0,1899606905.6666665,1412023363.3333333,0.0,2730.6666666666665,1.0996666666517996,0.0,0.0,0.8956666666684612,1.0,all containers
104,1699527221,1.0,1449.0,28.666666666666668,2313653.0,394674.0,663552.0,109932.0,284742.0,2699996305.3333335,1479854265.0,0.3333333333333333,274432.0,4.374999999990294,0.0,0.0,1.6146666666682066,1.0,all containers
105,1699527224,1.0,26240.0,0.6666666666666666,5342844.0,0.0,0.0,0.0,0.0,31491109924.333332,31911873413.0,29.333333333333332,41842005.333333336,44.62466666665083,0.0,0.0,3.01633333333546,1.0,all containers
106,1699527227,1.0,28471.0,0.6666666666666666,4638942.0,0.0,0.0,0.0,0.0,30672768654.0,35473020842.333336,30.333333333333332,41862485.333333336,36.683333333324605,0.0,0.0,0.0966666666693925,1.0,all containers
107,1699527230,1.0,28578.666666666668,1.0,4464791.333333333,0.0,0.0,0.0,0.0,33667550168.0,34326035781.0,30.666666666666668,5461.333333333333,40.84099999998579,0.0,0.0,2.1643333333340777,1.0,all containers
108,1699527233,1.0,28532.666666666664,5.0,4789398.0,0.0,0.0,0.0,0.0,30096538034.333332,34719146054.0,31.333333333333332,94208.0,39.94533333332705,0.0,0.0,1.508000000004067,1.0,all containers
109,1699527236,1.0,28612.333333333336,0.3333333333333333,4452761.333333333,0.0,0.0,0.0,0.0,32252794516.333336,35348849512.0,30.0,57344.0,39.32433333331816,0.0,0.0,1.1610000000000653,1.0,all containers
110,1699527239,1.0,28525.0,1.0,4447060.0,0.0,0.0,0.0,0.0,32490340086.666664,34052788568.0,10.666666666666668,120149.33333333333,37.80633333332177,0.0,0.0,0.2613333333380794,1.0,all containers
111,1699527242,1.0,28625.666666666668,4.666666666666667,4506033.666666667,0.0,0.0,0.0,0.0,30458337710.666664,35642257630.666664,0.6666666666666666,101034.66666666667,42.024333333320094,0.0,0.0,2.525666666668265,1.0,all containers
112,1699527245,1.0,28610.0,1.3333333333333333,4554822.333333333,0.0,0.0,0.0,0.0,33829703572.333332,34077144298.666668,0.3333333333333333,0.0,37.72966666666131,0.0,0.0,0.44566666666651855,1.0,all containers
113,1699527248,1.0,28802.333333333336,0.3333333333333333,4202458.333333333,0.0,0.0,0.0,0.0,30395942903.0,35105126065.0,0.3333333333333333,103765.33333333333,40.84133333331555,0.0,0.0,1.9496666666721865,1.0,all containers
