,timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type,id
1110,1699530239,0.0,0.0,0.0,0.0,146.0,1.0,all containers
1111,1699530242,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1112,1699530245,0.0,0.0,0.0,0.0,141.0,1.0,all containers
1113,1699530248,0.0,0.0,0.0,0.0,146.0,1.0,all containers
1114,1699530251,0.0,0.0,0.0,0.0,151.0,1.0,all containers
1115,1699530254,0.0,0.0,0.0,0.0,147.0,1.0,all containers
1116,1699530257,66162.0,0.0,0.0,66162.0,147.0,1.0,all containers
1117,1699530260,156898.6666666667,0.0,6811.333333333334,150087.3333333333,6.0,1.0,all containers
1118,1699530263,14285.666666666668,0.0,3269.666666666667,11016.0,2.0,1.0,all containers
1119,1699530266,0.0,0.0,0.0,0.0,5.0,1.0,all containers
1120,1699530269,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1121,1699530272,365670.0,603477.3333333333,65988.33333333333,299676.0,10.0,1.0,all containers
1122,1699530275,0.0,0.0,0.0,0.0,50.0,1.0,all containers
1123,1699530278,0.0,0.0,0.0,0.0,50.0,1.0,all containers
1124,1699530281,0.0,0.0,0.0,0.0,46.0,1.0,all containers
1125,1699530284,0.0,0.0,0.0,0.0,51.0,1.0,all containers
1126,1699530287,0.0,0.0,0.0,0.0,49.0,1.0,all containers
1127,1699530290,0.0,0.0,0.0,0.0,48.0,1.0,all containers
1128,1699530293,0.0,0.0,0.0,0.0,47.0,1.0,all containers
1129,1699530296,0.0,0.0,0.0,0.0,47.0,1.0,all containers
1130,1699530299,0.0,0.0,0.0,0.0,47.0,1.0,all containers
1131,1699530302,68305.0,0.0,0.0,68305.0,47.0,1.0,all containers
1132,1699530305,162174.0,0.0,25314.0,136860.0,4.0,1.0,all containers
1133,1699530308,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1134,1699530311,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1135,1699530314,50898.0,712704.0,25266.0,25632.0,4.0,1.0,all containers
1136,1699530317,16208082.333333334,4790954.666666666,3715312.6666666665,12492775.666666666,33.0,1.0,all containers
1137,1699530320,0.0,0.0,0.0,0.0,69.0,1.0,all containers
1138,1699530323,21086.666666666664,27306.666666666664,0.0,21086.666666666664,73.0,1.0,all containers
1139,1699530326,0.0,0.0,0.0,0.0,70.0,1.0,all containers
1140,1699530329,0.0,0.0,0.0,0.0,69.0,1.0,all containers
1141,1699530332,0.0,0.0,0.0,0.0,68.0,1.0,all containers
1142,1699530335,0.0,0.0,0.0,0.0,74.0,1.0,all containers
1143,1699530338,0.0,0.0,0.0,0.0,69.0,1.0,all containers
1144,1699530341,0.0,0.0,0.0,0.0,69.0,1.0,all containers
1145,1699530344,0.0,0.0,0.0,0.0,67.0,1.0,all containers
1146,1699530347,253111.66666666666,0.0,54859.333333333336,198246.0,69.0,1.0,all containers
1147,1699530350,22293.333333333332,0.0,5098.333333333333,17195.0,4.0,1.0,all containers
1148,1699530353,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1149,1699530356,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1150,1699530359,385491.0,648533.3333333334,127534.33333333333,257963.0,0.0,1.0,all containers
1151,1699530362,0.0,580266.6666666667,0.0,0.0,104.0,1.0,all containers
1152,1699530365,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1153,1699530368,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1154,1699530371,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1155,1699530374,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1156,1699530377,0.0,0.0,0.0,0.0,107.0,1.0,all containers
1157,1699530380,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1158,1699530383,25302.0,0.0,25164.0,138.0,110.0,1.0,all containers
1159,1699530386,1836.0,0.0,420.0,1410.0,107.0,1.0,all containers
1160,1699530389,0.0,0.0,0.0,0.0,108.0,1.0,all containers
1161,1699530392,183968.3333333333,0.0,22389.0,161585.0,7.0,1.0,all containers
1162,1699530395,42777.66666666667,0.0,42777.66666666667,0.0,5.0,1.0,all containers
1163,1699530398,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1164,1699530401,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1165,1699530404,374770.6666666666,622592.0,142873.6666666667,231891.3333333333,4.0,1.0,all containers
1166,1699530407,0.0,589824.0,0.0,0.0,80.0,1.0,all containers
1167,1699530410,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1168,1699530413,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1169,1699530416,0.0,0.0,0.0,0.0,118.0,1.0,all containers
1170,1699530419,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1171,1699530422,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1172,1699530425,0.0,0.0,0.0,0.0,115.0,1.0,all containers
1173,1699530428,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1174,1699530431,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1175,1699530434,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1176,1699530437,160968.0,0.0,33228.0,127740.0,9.0,1.0,all containers
1177,1699530440,61962.0,0.0,52950.0,9018.0,7.0,1.0,all containers
1178,1699530443,14706.0,0.0,3372.0,11334.0,3.0,1.0,all containers
1179,1699530446,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1180,1699530449,355422.0,614400.0,176754.0,178662.0,4.0,1.0,all containers
1181,1699530452,0.0,0.0,0.0,0.0,66.0,1.0,all containers
1182,1699530455,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1183,1699530458,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1184,1699530461,2846.666666666667,0.0,653.3333333333333,2193.3333333333335,111.0,1.0,all containers
1185,1699530464,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1186,1699530467,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1187,1699530470,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1188,1699530473,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1189,1699530476,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1190,1699530479,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1191,1699530482,60065.333333333336,0.0,1608.6666666666667,58463.0,86.0,1.0,all containers
1192,1699530485,165623.0,0.0,48443.666666666664,117173.0,7.0,1.0,all containers
1193,1699530488,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1194,1699530491,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1195,1699530494,205752.0,959829.3333333334,195963.6666666667,9788.333333333334,4.0,1.0,all containers
1196,1699530497,16221618.0,5051733.333333333,3782088.333333333,12439529.333333334,88.0,1.0,all containers
1197,1699530500,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1198,1699530503,46389.0,0.0,33257.0,13139.0,111.0,1.0,all containers
1199,1699530506,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1200,1699530509,0.0,0.0,0.0,0.0,108.0,1.0,all containers
1201,1699530512,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1202,1699530515,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1203,1699530518,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1204,1699530521,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1205,1699530524,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1206,1699530527,84000.0,0.0,21324.0,62676.0,114.0,1.0,all containers
1207,1699530530,152195.3333333333,0.0,25987.333333333336,126202.33333333334,8.0,1.0,all containers
1208,1699530533,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1209,1699530536,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1210,1699530539,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1211,1699530542,338237.6666666666,580266.6666666667,143786.0,194457.3333333333,7.0,1.0,all containers
1212,1699530545,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1213,1699530548,0.0,0.0,0.0,0.0,60.0,1.0,all containers
1214,1699530551,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1215,1699530554,0.0,0.0,0.0,0.0,61.0,1.0,all containers
1216,1699530557,0.0,0.0,0.0,0.0,60.0,1.0,all containers
1217,1699530560,0.0,0.0,0.0,0.0,56.0,1.0,all containers
1218,1699530563,21457.333333333332,0.0,21451.0,0.0,59.0,1.0,all containers
1219,1699530566,0.0,0.0,0.0,0.0,60.0,1.0,all containers
1220,1699530569,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1221,1699530572,67830.0,0.0,1197.0,66639.33333333334,59.0,1.0,all containers
1222,1699530575,150696.0,0.0,69570.0,81120.0,4.0,1.0,all containers
1223,1699530578,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1224,1699530581,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1225,1699530584,39750.0,860160.0,22704.0,17052.0,3.0,1.0,all containers
1226,1699530587,16479362.333333334,4943872.0,3829995.0,12649367.333333334,35.0,1.0,all containers
1227,1699530590,0.0,0.0,0.0,0.0,84.0,1.0,all containers
1228,1699530593,0.0,0.0,0.0,0.0,84.0,1.0,all containers
1229,1699530596,0.0,0.0,0.0,0.0,82.0,1.0,all containers
1230,1699530599,0.0,0.0,0.0,0.0,81.0,1.0,all containers
1231,1699530602,0.0,0.0,0.0,0.0,84.0,1.0,all containers
1232,1699530605,0.0,0.0,0.0,0.0,85.0,1.0,all containers
1233,1699530608,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1234,1699530611,0.0,0.0,0.0,0.0,84.0,1.0,all containers
1235,1699530614,0.0,0.0,0.0,0.0,85.0,1.0,all containers
1236,1699530617,193787.33333333334,207530.66666666666,16150.0,177631.0,77.0,1.0,all containers
1237,1699530620,32534.333333333332,207530.66666666666,1387.0,31147.333333333332,3.0,1.0,all containers
1238,1699530623,14490.666666666666,207530.66666666666,3344.0,11146.666666666666,3.0,1.0,all containers
1239,1699530626,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1240,1699530629,399728.3333333333,1400832.0,59596.666666666664,340138.0,2.0,1.0,all containers
1241,1699530632,0.0,1400832.0,0.0,0.0,121.0,1.0,all containers
1242,1699530635,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1243,1699530638,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1244,1699530641,1728.0,0.0,396.0,1326.0,137.0,1.0,all containers
1245,1699530644,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1246,1699530647,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1247,1699530650,0.0,0.0,0.0,0.0,137.0,1.0,all containers
1248,1699530653,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1249,1699530656,0.0,0.0,0.0,0.0,137.0,1.0,all containers
1250,1699530659,0.0,0.0,0.0,0.0,137.0,1.0,all containers
1251,1699530662,201671.0,0.0,31931.666666666664,169745.0,8.0,1.0,all containers
1252,1699530665,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1253,1699530668,0.0,0.0,0.0,0.0,8.0,1.0,all containers
1254,1699530671,0.0,0.0,0.0,0.0,0.0,1.0,all containers
1255,1699530674,357765.0,580266.6666666667,119079.33333333334,238680.0,5.0,1.0,all containers
1256,1699530677,0.0,0.0,0.0,0.0,142.0,1.0,all containers
1257,1699530680,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1258,1699530683,30229.0,0.0,6973.0,23256.0,143.0,1.0,all containers
1259,1699530686,0.0,0.0,0.0,0.0,144.0,1.0,all containers
1260,1699530689,0.0,0.0,0.0,0.0,141.0,1.0,all containers
1261,1699530692,0.0,0.0,0.0,0.0,142.0,1.0,all containers
1262,1699530695,0.0,0.0,0.0,0.0,143.0,1.0,all containers
1263,1699530698,0.0,0.0,0.0,0.0,142.0,1.0,all containers
1264,1699530701,0.0,0.0,0.0,0.0,142.0,1.0,all containers
1265,1699530704,0.0,0.0,0.0,0.0,141.0,1.0,all containers
1266,1699530707,227544.0,245760.0,31242.0,196308.0,3.0,1.0,all containers
1267,1699530710,0.0,245760.0,0.0,0.0,5.0,1.0,all containers
1268,1699530713,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1269,1699530716,0.0,0.0,0.0,0.0,0.0,1.0,all containers
1270,1699530719,396378.0,663552.0,143682.0,252696.0,3.0,1.0,all containers
1271,1699530722,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1272,1699530725,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1273,1699530728,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1274,1699530731,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1275,1699530734,0.0,0.0,0.0,0.0,134.0,1.0,all containers
1276,1699530737,0.0,0.0,0.0,0.0,137.0,1.0,all containers
1277,1699530740,0.0,0.0,0.0,0.0,136.0,1.0,all containers
1278,1699530743,49900.0,0.0,49900.0,0.0,137.0,1.0,all containers
1279,1699530746,3466.666666666667,305834.6666666666,3460.0,0.0,137.0,1.0,all containers
1280,1699530749,0.0,305834.6666666666,0.0,0.0,138.0,1.0,all containers
1281,1699530752,210988.66666666666,305834.6666666666,109661.66666666667,101327.0,10.0,1.0,all containers
1282,1699530755,21197.666666666668,305834.6666666666,4902.0,16302.0,5.0,1.0,all containers
1283,1699530758,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1284,1699530761,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1285,1699530764,364610.3333333334,533845.3333333334,107904.66666666666,256705.6666666667,1.0,1.0,all containers
1286,1699530767,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1287,1699530770,0.0,0.0,0.0,0.0,137.0,1.0,all containers
1288,1699530773,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1289,1699530776,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1290,1699530779,0.0,0.0,0.0,0.0,136.0,1.0,all containers
1291,1699530782,0.0,0.0,0.0,0.0,138.0,1.0,all containers
1292,1699530785,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1293,1699530788,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1294,1699530791,0.0,0.0,0.0,0.0,139.0,1.0,all containers
1295,1699530794,0.0,0.0,0.0,0.0,140.0,1.0,all containers
1296,1699530797,215634.0,0.0,47820.0,167808.0,52.0,1.0,all containers
1297,1699530800,13368.0,0.0,3096.0,10278.0,5.0,1.0,all containers
1298,1699530803,13662.0,0.0,3156.0,10500.0,3.0,1.0,all containers
1299,1699530806,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1300,1699530809,366558.0,663552.0,109752.0,256812.0,2.0,1.0,all containers
1301,1699530812,0.0,0.0,0.0,0.0,74.0,1.0,all containers
1302,1699530815,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1303,1699530818,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1304,1699530821,1433.3333333333335,0.0,326.66666666666663,1100.0,77.0,1.0,all containers
1305,1699530824,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1306,1699530827,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1307,1699530830,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1308,1699530833,0.0,0.0,0.0,0.0,79.0,1.0,all containers
1309,1699530836,0.0,0.0,0.0,0.0,78.0,1.0,all containers
1310,1699530839,0.0,0.0,0.0,0.0,77.0,1.0,all containers
1311,1699530842,218816.66666666666,0.0,95373.66666666667,123449.33333333333,23.0,1.0,all containers
1312,1699530845,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1313,1699530848,0.0,0.0,0.0,0.0,0.0,1.0,all containers
1314,1699530851,0.0,0.0,0.0,0.0,8.0,1.0,all containers
1315,1699530854,395991.6666666667,674474.6666666666,138345.3333333333,257646.33333333334,17.0,1.0,all containers
1316,1699530857,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1317,1699530860,0.0,0.0,0.0,0.0,107.0,1.0,all containers
1318,1699530863,22967.0,28672.0,5320.0,17640.0,107.0,1.0,all containers
1319,1699530866,0.0,0.0,0.0,0.0,106.0,1.0,all containers
1320,1699530869,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1321,1699530872,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1322,1699530875,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1323,1699530878,0.0,0.0,0.0,0.0,105.0,1.0,all containers
1324,1699530881,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1325,1699530884,68201.0,0.0,31542.0,36666.0,109.0,1.0,all containers
1326,1699530887,169686.6666666667,0.0,21946.666666666664,147740.0,7.0,1.0,all containers
1327,1699530890,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1328,1699530893,0.0,0.0,0.0,0.0,1.0,1.0,all containers
1329,1699530896,0.0,0.0,0.0,0.0,1.0,1.0,all containers
1330,1699530899,421713.3333333334,709973.3333333333,140293.33333333334,281420.0,51.0,1.0,all containers
1331,1699530902,0.0,0.0,0.0,0.0,184.0,1.0,all containers
1332,1699530905,0.0,0.0,0.0,0.0,184.0,1.0,all containers
1333,1699530908,0.0,0.0,0.0,0.0,189.0,1.0,all containers
1334,1699530911,0.0,0.0,0.0,0.0,185.0,1.0,all containers
1335,1699530914,0.0,0.0,0.0,0.0,188.0,1.0,all containers
1336,1699530917,0.0,0.0,0.0,0.0,189.0,1.0,all containers
1337,1699530920,0.0,0.0,0.0,0.0,189.0,1.0,all containers
1338,1699530923,25440.0,0.0,19380.0,6054.0,190.0,1.0,all containers
1339,1699530926,0.0,0.0,0.0,0.0,194.0,1.0,all containers
1340,1699530929,61224.0,0.0,8364.0,52860.0,190.0,1.0,all containers
1341,1699530932,148704.6666666667,0.0,43429.33333333333,105275.33333333334,7.0,1.0,all containers
1342,1699530935,0.0,0.0,0.0,0.0,7.0,1.0,all containers
1343,1699530938,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1344,1699530941,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1345,1699530944,351815.0,510634.6666666666,33745.0,318075.6666666666,33.0,1.0,all containers
1346,1699530947,0.0,0.0,0.0,0.0,182.0,1.0,all containers
1347,1699530950,0.0,0.0,0.0,0.0,182.0,1.0,all containers
1348,1699530953,0.0,0.0,0.0,0.0,183.0,1.0,all containers
1349,1699530956,0.0,0.0,0.0,0.0,184.0,1.0,all containers
1350,1699530959,0.0,0.0,0.0,0.0,183.0,1.0,all containers
1351,1699530962,0.0,0.0,0.0,0.0,183.0,1.0,all containers
1352,1699530965,0.0,0.0,0.0,0.0,182.0,1.0,all containers
1353,1699530968,0.0,0.0,0.0,0.0,186.0,1.0,all containers
1354,1699530971,0.0,0.0,0.0,0.0,184.0,1.0,all containers
1355,1699530974,61053.333333333336,0.0,0.0,61047.0,185.0,1.0,all containers
1356,1699530977,155694.0,0.0,66648.0,89052.0,13.0,1.0,all containers
1357,1699530980,0.0,0.0,0.0,0.0,1.0,1.0,all containers
1358,1699530983,12852.0,0.0,2976.0,9876.0,3.0,1.0,all containers
1359,1699530986,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1360,1699530989,342288.0,663552.0,71340.0,270948.0,6.0,1.0,all containers
1361,1699530992,0.0,0.0,0.0,0.0,175.0,1.0,all containers
1362,1699530995,0.0,0.0,0.0,0.0,174.0,1.0,all containers
1363,1699530998,0.0,0.0,0.0,0.0,181.0,1.0,all containers
1364,1699531001,1854.0,0.0,426.0,1422.0,177.0,1.0,all containers
1365,1699531004,0.0,0.0,0.0,0.0,177.0,1.0,all containers
1366,1699531007,0.0,0.0,0.0,0.0,180.0,1.0,all containers
1367,1699531010,0.0,0.0,0.0,0.0,180.0,1.0,all containers
1368,1699531013,0.0,0.0,0.0,0.0,178.0,1.0,all containers
1369,1699531016,0.0,0.0,0.0,0.0,185.0,1.0,all containers
1370,1699531019,0.0,0.0,0.0,0.0,177.0,1.0,all containers
1371,1699531022,215611.0,0.0,35184.33333333333,180426.6666666667,7.0,1.0,all containers
1372,1699531025,0.0,0.0,0.0,0.0,7.0,1.0,all containers
1373,1699531028,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1374,1699531031,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1375,1699531034,382722.0,614400.0,189000.0,193728.0,23.0,1.0,all containers
1376,1699531037,0.0,0.0,0.0,0.0,177.0,1.0,all containers
1377,1699531040,0.0,0.0,0.0,0.0,179.0,1.0,all containers
1378,1699531043,45166.66666666667,368640.0,25460.0,19706.666666666668,179.0,1.0,all containers
1379,1699531046,0.0,368640.0,0.0,0.0,178.0,1.0,all containers
1380,1699531049,0.0,0.0,0.0,0.0,178.0,1.0,all containers
1381,1699531052,0.0,0.0,0.0,0.0,182.0,1.0,all containers
1382,1699531055,0.0,0.0,0.0,0.0,182.0,1.0,all containers
1383,1699531058,0.0,0.0,0.0,0.0,173.0,1.0,all containers
1384,1699531061,0.0,0.0,0.0,0.0,184.0,1.0,all containers
1385,1699531064,10100.0,68266.66666666667,10093.333333333334,0.0,182.0,1.0,all containers
1386,1699531067,230071.0,68266.66666666667,57905.666666666664,172171.66666666666,10.0,1.0,all containers
1387,1699531070,0.0,68266.66666666667,0.0,0.0,1.0,1.0,all containers
1388,1699531073,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1389,1699531076,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1390,1699531079,402426.3333333333,674474.6666666666,54067.666666666664,348352.3333333333,7.0,1.0,all containers
1391,1699531082,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1392,1699531085,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1393,1699531088,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1394,1699531091,0.0,0.0,0.0,0.0,59.0,1.0,all containers
1395,1699531094,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1396,1699531097,0.0,0.0,0.0,0.0,58.0,1.0,all containers
1397,1699531100,0.0,0.0,0.0,0.0,61.0,1.0,all containers
1398,1699531103,24870.0,761856.0,0.0,24876.0,64.0,1.0,all containers
1399,1699531106,0.0,761856.0,0.0,0.0,58.0,1.0,all containers
1400,1699531109,60468.0,761856.0,46764.0,13704.0,60.0,1.0,all containers
1401,1699531112,167801.3333333333,719530.6666666667,18598.0,149203.3333333333,14.0,1.0,all containers
1402,1699531115,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1403,1699531118,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1404,1699531121,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1405,1699531124,369704.6666666666,557056.0,92610.33333333334,277094.3333333333,27.0,1.0,all containers
1406,1699531127,0.0,0.0,0.0,0.0,71.0,1.0,all containers
1407,1699531130,0.0,0.0,0.0,0.0,70.0,1.0,all containers
1408,1699531133,0.0,0.0,0.0,0.0,75.0,1.0,all containers
1409,1699531136,0.0,0.0,0.0,0.0,70.0,1.0,all containers
1410,1699531139,0.0,0.0,0.0,0.0,69.0,1.0,all containers
1411,1699531142,0.0,0.0,0.0,0.0,68.0,1.0,all containers
1412,1699531145,0.0,0.0,0.0,0.0,74.0,1.0,all containers
1413,1699531148,0.0,0.0,0.0,0.0,67.0,1.0,all containers
1414,1699531151,0.0,0.0,0.0,0.0,74.0,1.0,all containers
1415,1699531154,86250.0,466944.0,21822.0,64428.0,65.0,1.0,all containers
1416,1699531157,138768.0,466944.0,53316.0,85446.0,5.0,1.0,all containers
1417,1699531160,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1418,1699531163,14910.0,0.0,3462.0,11448.0,0.0,1.0,all containers
1419,1699531166,273236.6666666667,767317.3333333333,72066.0,201176.3333333333,2.0,1.0,all containers
1420,1699531169,16653232.333333332,4765013.333333334,3880702.3333333335,12772523.666666668,51.0,1.0,all containers
1421,1699531172,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1422,1699531175,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1423,1699531178,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1424,1699531181,2686.666666666667,0.0,626.6666666666666,2066.6666666666665,112.0,1.0,all containers
1425,1699531184,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1426,1699531187,0.0,0.0,0.0,0.0,108.0,1.0,all containers
1427,1699531190,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1428,1699531193,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1429,1699531196,0.0,0.0,0.0,0.0,107.0,1.0,all containers
1430,1699531199,64815.333333333336,0.0,8879.333333333332,55929.666666666664,74.0,1.0,all containers
1431,1699531202,167852.33333333334,0.0,34694.0,133158.3333333333,2.0,1.0,all containers
1432,1699531205,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1433,1699531208,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1434,1699531211,132997.33333333334,1115477.3333333335,120041.66666666666,12959.333333333334,3.0,1.0,all containers
1435,1699531214,16872561.0,5207381.333333334,3918633.0,12953924.0,22.0,1.0,all containers
1436,1699531217,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1437,1699531220,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1438,1699531223,36393.0,28672.0,8456.0,27944.0,114.0,1.0,all containers
1439,1699531226,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1440,1699531229,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1441,1699531232,0.0,0.0,0.0,0.0,114.0,1.0,all containers
1442,1699531235,0.0,0.0,0.0,0.0,115.0,1.0,all containers
1443,1699531238,0.0,0.0,0.0,0.0,117.0,1.0,all containers
1444,1699531241,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1445,1699531244,64554.0,0.0,0.0,64548.0,114.0,1.0,all containers
1446,1699531247,154263.6666666667,0.0,36799.33333333333,117470.0,5.0,1.0,all containers
1447,1699531250,0.0,0.0,0.0,0.0,1.0,1.0,all containers
1448,1699531253,0.0,0.0,0.0,0.0,6.0,1.0,all containers
1449,1699531256,62701.66666666667,603477.3333333333,45537.33333333333,17164.333333333332,0.0,1.0,all containers
1450,1699531259,16922469.0,4698112.0,3899903.3333333335,13022559.666666666,98.0,1.0,all containers
1451,1699531262,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1452,1699531265,0.0,0.0,0.0,0.0,108.0,1.0,all containers
1453,1699531268,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1454,1699531271,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1455,1699531274,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1456,1699531277,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1457,1699531280,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1458,1699531283,42078.666666666664,778240.0,3603.6666666666665,38481.33333333333,107.0,1.0,all containers
1459,1699531286,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1460,1699531289,71326.0,0.0,45017.333333333336,26308.666666666668,117.0,1.0,all containers
1461,1699531292,162870.0,0.0,41394.0,121470.0,1.0,1.0,all containers
1462,1699531295,0.0,0.0,0.0,0.0,3.0,1.0,all containers
1463,1699531298,0.0,0.0,0.0,0.0,4.0,1.0,all containers
1464,1699531301,0.0,0.0,0.0,0.0,2.0,1.0,all containers
1465,1699531304,361542.0,589824.0,58320.0,303228.0,9.0,1.0,all containers
1466,1699531307,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1467,1699531310,0.0,0.0,0.0,0.0,109.0,1.0,all containers
1468,1699531313,0.0,0.0,0.0,0.0,112.0,1.0,all containers
1469,1699531316,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1470,1699531319,0.0,0.0,0.0,0.0,111.0,1.0,all containers
1471,1699531322,0.0,0.0,0.0,0.0,113.0,1.0,all containers
1472,1699531325,0.0,0.0,0.0,0.0,110.0,1.0,all containers
1473,1699531328,0.0,0.0,0.0,0.0,110.0,1.0,all containers
